number_e164,label,category,confidence,risk_level,source,updated_at
33270237668,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237669,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237670,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237671,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237672,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237673,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237674,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237675,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237676,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237677,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237678,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237680,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237681,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237682,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237683,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237684,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237685,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237686,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237687,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237688,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237689,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237690,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237691,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237692,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237693,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237694,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237695,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237696,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237697,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237698,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237699,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237700,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237701,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237702,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237703,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237704,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237705,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237706,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237707,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237708,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237709,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237710,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237711,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237712,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237713,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237714,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237715,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237717,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237718,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237719,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237720,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237721,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237722,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237723,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237724,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237725,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237726,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237727,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237728,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237729,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237730,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237731,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237732,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237733,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237734,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237735,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237736,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237737,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237738,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237739,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237740,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237742,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237743,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237744,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237745,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237746,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237747,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237748,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237749,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237750,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237751,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237752,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237755,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237756,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237757,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237758,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237759,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237760,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237761,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237762,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237763,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237765,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237766,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237767,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237768,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237769,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237770,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237771,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237772,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237773,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237774,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237775,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237776,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237777,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237779,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237780,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237781,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237782,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237783,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237784,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237785,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237786,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237787,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237788,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237789,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237790,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237791,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237792,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237793,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237794,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237795,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237796,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237797,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237799,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237800,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237801,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237802,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237803,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237804,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237805,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237806,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237807,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237808,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237809,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237810,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237811,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237812,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237813,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237814,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237815,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237816,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237817,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237818,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237819,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237820,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237821,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237822,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237823,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237824,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237825,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237826,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237827,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237828,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237829,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237831,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237832,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237833,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237834,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237835,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237836,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237837,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237838,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237839,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237841,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237842,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237843,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237844,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237845,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237846,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237847,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237848,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237849,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237850,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237851,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237852,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237853,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237854,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237855,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237856,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237858,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237859,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237860,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237861,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237862,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237863,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237864,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237865,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237866,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237868,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237869,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237870,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237871,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237872,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237873,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237874,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237875,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237876,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237877,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237878,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237879,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237880,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237881,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237882,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237883,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237884,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237885,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237886,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237887,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237888,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237889,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237890,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237891,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237892,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237893,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237894,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237895,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237897,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237899,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237901,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237902,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237903,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237904,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237905,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237906,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237907,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237908,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237909,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237910,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237911,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237912,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237913,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237915,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237916,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237917,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237918,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237919,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237920,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237921,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237922,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237923,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237924,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237925,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237926,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237927,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237928,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237929,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237931,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237932,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237933,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237934,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237935,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237936,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237937,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237938,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237939,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237940,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237941,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237942,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237943,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237944,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237946,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237947,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237948,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237949,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237950,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237951,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237952,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237953,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237954,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237955,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237956,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237957,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237959,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237960,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237961,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237962,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237963,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237964,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237966,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237967,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237968,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237969,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237970,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237971,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237972,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237973,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237975,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237977,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237978,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237979,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237980,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237981,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237982,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237983,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237984,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237985,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237986,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237987,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237988,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237989,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237990,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237991,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237992,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237993,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33270237994,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
